"MSE";"MAE";"MAPE";"THEIL";"ARV"
"Oracle";1.01314061682916e-06;0.000669555954945947;0.00112814826045947;0.0258788187650957;6.47153504585602e-05
"SA";0.000552303321927437;0.0166532608208765;0.0245564091554406;14.5460414207404;0.0310192219241649
"SM";0.000113668442093899;0.00736716057009985;0.0113887505805228;2.88256635140282;0.00717742573281903
"DESBED";0.000231488592204868;0.0115771233657119;0.0203293135755614;6.63356404958922;0.0168021479169211
