"MSE";"MAE";"MAPE";"THEIL";"ARV"
"Oracle";0.00310564837221186;0.0259671253245437;0.0212081519601708;0.20644711429674;0.0499155117085418
"SA";0.036168611168521;0.159413222239933;0.119038731345051;2.40431193116819;1.2155083127773
"SM";0.034653518266369;0.156781754201734;0.11782447866457;2.30364651345003;1.19239313778212
"DESBED";0.0976011889323178;0.27844894931581;0.206684866405486;6.48821373181086;1.67696305370246
