"MSE";"MAE";"MAPE";"THEIL";"ARV"
"Oracle";5.40159527909524e-06;0.00127129248752347;0.00415769456197806;0.139363129608522;0.00885888163782252
"SA";0.000168792866536386;0.0113061581872605;0.0375640496479975;4.57036633378407;0.478635684441871
"SM";0.000131816159779696;0.0094484796412382;0.0311241442957168;3.55605269212162;0.349671311724136
"DESBED";0.000120868372631754;0.00915572522425853;0.0302637389195828;3.34737467356519;0.339514655222132
