"MSE";"MAE";"MAPE";"THEIL";"ARV"
"Oracle";1.95095786657994e-06;0.000972429840462629;0.00328797483143813;0.0603342337926533;0.00344351080894006
"SA";6.17221171047857e-05;0.00605250542607874;0.0196657035760601;1.69258206973276;0.17049990167622
"SM";7.08927749443679e-05;0.0067637145917235;0.0223290145733003;1.9549191184519;0.189365367343482
"DESBED";0.000374010045495761;0.0177839879911002;0.0586195178052629;11.6083518117775;0.496637460851624
